,business_id,bet_eli,degree_eli,deg_cen_eli,clo_eli,cluster_eli,eigen_eli,k_core_eli,avg_n_d_eli,open_eli
836,dPt1IxHyu69JtWVxWLwUNQ,3.17E-05,388,0.145155256,0.535564015,0.763725725,0.013309907,323,902.8118557,TRUE
837,8-gMpvexcH1mrApghRiAhA,0.000261902,682,0.255144033,0.571398033,0.593662933,0.021903181,411,832.0234604,TRUE
838,UmTx5k_Uady_y6QuDv5UNw,0.001590159,1392,0.520763187,0.675,0.411654974,0.039735543,507,719.7033046,TRUE
839,jwr_Ugjeh8MlbaaKGlWOTQ,2.71E-05,275,0.102880658,0.523296789,0.769343066,0.009176125,243,889.0181818,TRUE
840,OlsavX2ATv2RIkiFCm9eww,0.000589168,987,0.369248036,0.612230875,0.484988419,0.02934199,421,766.7163121,TRUE
841,w4zPPr-MOkqNq4zC11o8FA,0.00206535,1496,0.559670782,0.693205394,0.388043031,0.041993472,507,711.5240642,TRUE
842,rS-Fa73RchacSmfKO3dyPA,4.58E-05,620,0.231949121,0.563686208,0.828610141,0.023953022,507,968.25,FALSE
843,hRq3UbQGu32Br_Ojut1YKQ,0,190,0.071081182,0.51275657,1,0.006620981,190,926.8368421,FALSE
844,q0x7LScYaFYu5fyscgXHgA,8.27E-06,233,0.087167976,0.518023256,0.87083765,0.0082036,215,933.944206,TRUE
845,_50oWtn7U0FklAk613FVRA,0.000721489,795,0.297418631,0.58605569,0.494520222,0.023699702,411,773.6050314,TRUE
846,BYRI3ajety8cHANAN0JNBA,0.000479958,925,0.346053124,0.603113718,0.568393588,0.030330096,507,826.5502703,FALSE
847,YRLQLyBQEEd3zoljhXPMIw,0.000142136,423,0.158249158,0.540546006,0.577941358,0.013348889,320,835.0212766,TRUE
848,lwM1bditFeA2DF_-Z9Sxxw,2.60E-05,224,0.083800973,0.517922883,0.691303652,0.00656504,196,790.8973214,TRUE
849,KjEFFEEd_r3XqGaWpmsWpg,0.000767756,1063,0.397680509,0.62278658,0.527680781,0.033931775,507,803.0978363,TRUE
850,wdZ2duZwzcsbLQRgWvcQBw,0.000416203,381,0.142536476,0.536639229,0.47147396,0.010413456,282,727.4908136,TRUE
851,pxcERfGuSKD9KHYlfmc1HA,0.001782303,1226,0.458660681,0.648,0.405004494,0.034225657,421,717.9853181,TRUE
852,BVxlrYWgmi-8TPGMe6CTpg,0.000323644,668,0.249906472,0.569814538,0.544223397,0.020187889,402,789.9446108,TRUE
853,zYJhXVjEzLz92PVjkos8mA,0.000179694,553,0.206883651,0.555601746,0.60303483,0.017764512,392,836.9222423,TRUE
854,JyDhnweQ7Tv1m337tDbLEQ,8.95E-05,382,0.142910587,0.536101083,0.632312322,0.012634583,310,869.8298429,TRUE
855,9HKkqqfMk5XYdFzqCqLJ9g,0.000187494,384,0.14365881,0.537070524,0.518072781,0.01121761,292,781.2213542,TRUE
856,fM0yF7zFuDJ2SEAX74CLLw,1.59E-05,220,0.082304527,0.518023256,0.770361146,0.00710857,196,877.3590909,TRUE
857,CnrUpUpal4UT0iFlFzVH6Q,0,87,0.032547699,0.502916275,1,0.002952115,87,936.0689655,TRUE
858,jDa3gDPD0AGLrCrUQ2rsAg,0.002041585,1393,0.521137299,0.675170498,0.393453309,0.038870636,507,706.4278536,TRUE
859,nlGxnCYd_5Mgis3LPuTfTA,0,87,0.032547699,0.502916275,1,0.002952115,87,936.0689655,TRUE
860,QhW7xx5uAeOpROVrDHP3fA,2.24E-05,306,0.114478114,0.527114967,0.802142934,0.010316677,270,893.3660131,TRUE
861,5qY6LqQFupz2Dm8LB4xkJw,0.001807399,1323,0.494949495,0.66344006,0.407342228,0.037494357,507,717.3446712,TRUE
862,Q19gSL2gPn-v0pOsnANuRA,0.000372941,788,0.29479985,0.584262295,0.536252169,0.024114956,411,792.3451777,TRUE
863,1_hLQFlNOOjNy-5WVyJwdQ,0.001394783,1159,0.433595211,0.637035272,0.404869304,0.031900943,421,709.7825712,TRUE
864,D90zYKXq1HcOiWfBgcaWtw,0.001263545,1258,0.470632248,0.652747253,0.441036713,0.036952601,507,743.1144674,TRUE
865,5ZuOpHt4cRcVL9x4bb6VIA,0.002024868,1505,0.563037785,0.695188557,0.395357673,0.042738228,507,717.7800664,TRUE
866,l5geRDF0zXr6l9A-42z8qQ,0.002273414,1304,0.487841377,0.660489251,0.423316415,0.037898903,507,733.2430982,TRUE
867,ZZ50W3EB-dHgpz_Mraa2uw,5.42E-05,261,0.097643098,0.522274326,0.634659593,0.007732815,214,794.4252874,TRUE
868,0-9h0LgHXgV-jz5EXWmnmA,0.000620642,983,0.36775159,0.611530542,0.547184002,0.031602425,507,810.3947101,TRUE
869,oBed8sv8tgVmn43mUzPiFQ,0.000832883,989,0.369996259,0.612230875,0.502740674,0.030689506,507,787.3518706,TRUE
870,mLVyVk3ek3g7JR-vO9h2vA,0.000900982,1124,0.420501309,0.632213813,0.48573502,0.034639202,507,783.9119217,TRUE
871,v39PftbqLswMFsaQg5C9_w,0.002851986,1473,0.551066218,0.689450606,0.365336934,0.039693468,507,682.4439919,TRUE
872,VkdrMK6pnVn1unYg94Tsdw,0.000817914,988,0.369622147,0.612230875,0.53126269,0.031442998,507,802.3046559,TRUE
873,mRu8SmOrVJObZgm_dfkVjA,0.000187282,405,0.151515152,0.537826962,0.542427576,0.011582655,304,760.4864198,TRUE
874,kFgZU_gT1TvaPSCkYyf1Sg,0.000343318,795,0.297418631,0.58605569,0.543842973,0.024296258,411,790.7308176,TRUE
875,wxqI0LWuHh0z-qg6jIaKvQ,4.48E-05,231,0.086419753,0.518525703,0.634519104,0.00734269,203,857.5194805,TRUE
876,lvA4PSsnp4Z5df6Zc7hjnA,0.000151204,390,0.145903479,0.536746988,0.544143432,0.011565269,297,790.3487179,TRUE
877,9--E4-VSXCWgWF0y1AEskA,0,87,0.032547699,0.502916275,1,0.002952115,87,936.0689655,FALSE
878,WQTs7LeEiXWCdR7G8uz2ew,0.002963387,1491,0.557800224,0.692128431,0.374314793,0.040791425,507,689.3843058,TRUE
879,JDaVLpgwJqE8Zro4ToFFwA,0.000168415,541,0.202394314,0.555024917,0.611097419,0.016449694,363,806.7966728,TRUE
880,u5TtuCL76tHkB9-gaeBnTA,0.000126381,470,0.175832398,0.545955882,0.619607132,0.014599948,343,818.7510638,FALSE
881,eIRdDQHmiCHLOn-XtRYcOg,0.000687664,832,0.311260756,0.589805825,0.442082061,0.022979668,411,725.8689904,TRUE
882,CDbIgngwhfr6GaeMPrNf3g,4.65E-06,112,0.041900486,0.505675369,0.836550837,0.003791342,106,927.5892857,TRUE
883,dDxJxRiPj-kom2wZ2AwMLA,0.000611693,704,0.263374486,0.574221267,0.499608011,0.021077494,409,780.1178977,TRUE
884,ANjP5d0cFHgxSDE8P81YOQ,0.00037408,703,0.263000374,0.574097938,0.515714095,0.020395263,402,758.8207681,TRUE
885,x-3_yyori-8DapRbdaztCw,9.10E-05,476,0.178077067,0.547185261,0.69291464,0.015661094,366,861.710084,TRUE
886,LyW3_k60HBDG_wIQuvsCbA,2.59E-05,387,0.144781145,0.536316212,0.842631642,0.013162821,325,892.3927649,TRUE
887,8nMjnNkEc5tSwaEXNdanYA,0.003925429,1687,0.631126076,0.729530568,0.329804147,0.043493957,507,651.7700059,TRUE
888,cp5sEm-30CWHpJH8MpWm9A,0.000264637,525,0.19640853,0.551702786,0.544289349,0.015225773,353,765.9047619,TRUE
889,Le9FI_FTgln89GLHXJMe5g,0.000166782,628,0.234942013,0.56487743,0.610896088,0.020377476,403,841.8964968,TRUE
890,DJvgODN__qe-xPnWdD99hw,0.000891107,203,0.075944632,0.516921292,0.642588889,0.006460267,178,858.3300493,TRUE
891,CDqV6krnQE5uEdGtsm2i4g,0.000398825,727,0.27197905,0.577571305,0.505231128,0.020981886,400,759.6286107,TRUE
892,fuR3Gr6nWY2VRsb36220sA,3.99E-05,276,0.10325477,0.524529042,0.668353096,0.008704995,230,849.6449275,TRUE
893,GFsy9RWmPt1qXseS67Y2UA,0.00103409,1250,0.467639357,0.651315789,0.452561729,0.037513678,507,758.0584,TRUE
894,xT1MO7MLMp3jK4XT1LXiKA,0.000645081,860,0.321735877,0.593868029,0.491277039,0.02490974,411,752.9116279,TRUE
895,97wHdDZwez9hzf6w4N7fNA,0.000138606,544,0.203516648,0.554679394,0.632048261,0.01714488,377,825.2316176,TRUE
896,fYlIhfxk5Dy5l0tE6y_guQ,0.001609184,1267,0.473999252,0.654345165,0.430674891,0.036871287,507,733.9423836,TRUE
897,PAxyy7m_lH4qLG_P5uzrDQ,7.59E-05,333,0.124579125,0.529621557,0.609012627,0.01049964,276,839.6576577,TRUE
898,Qj4wpR5kv3ISSOJyj9o6fg,0.000498749,770,0.288065844,0.581845886,0.484322699,0.021952651,403,745.8532468,TRUE
899,j9Qadeu9z3bqJ2_UKtX2xw,0.001044963,1037,0.38795361,0.619466976,0.450143903,0.029485267,418,734.729026,TRUE
900,iGIBa1XWoTHD6KkvNCZrAQ,0.000185733,525,0.19640853,0.552272727,0.546194111,0.015627971,351,793.0228571,TRUE
901,R6Cf9XGBqpqFzGYFrS_G6A,0.000183083,393,0.147025814,0.537394451,0.557251908,0.011745479,299,800.7175573,TRUE
902,qLX9vSGyADm9wVZb9LywLg,9.55E-05,176,0.065843621,0.514335193,0.735974026,0.006122624,163,931.625,TRUE
903,6cIZhJJy2LgLID1u-sxvmw,0.002032871,1094,0.409277965,0.627612116,0.430054309,0.030941929,421,736.0694698,TRUE
904,96iDG09zqYsmZ-1_dQgmbQ,0.000639226,895,0.334829779,0.599193006,0.544564008,0.028650573,507,810.2726257,TRUE
905,M7Dnza2dI1lVQjEIAjiFwQ,6.53E-05,662,0.247661803,0.569086651,0.792267506,0.025144151,507,951.3942598,TRUE
906,F1-S8DkAsFIyrkfTl9MmlA,0.000318322,436,0.163112608,0.542520804,0.762648951,0.0133946,348,811.8830275,TRUE
907,uWORTxxK4RQ4-AuGVyINSQ,0.000961816,808,0.30228208,0.587989441,0.529022047,0.024609237,421,793.7029703,TRUE
908,JS2lVUj8dVwx5ludlpHRPw,0.000276392,469,0.175458287,0.546849427,0.575009568,0.01514229,353,844.6183369,TRUE
909,Zx1n9pOOHKgTBCxzsmvENQ,4.89E-07,509,0.190422746,0.550793324,0.995970175,0.021131978,507,1034.901768,TRUE
910,O-3es2Ybg0x7gIXgPmCMcw,0.000497768,830,0.310512533,0.590848806,0.523150261,0.024534964,411,770.8433735,TRUE
911,I_ObbXRqklQmV_L_QLUKjQ,0.000635611,831,0.310886644,0.590457256,0.59225784,0.027872298,507,846.6823105,TRUE
912,ITZ524XbWUHWG54Qb6qe-A,7.44E-06,36,0.013468013,0.492718894,0.617460317,0.001109365,34,807.9444444,TRUE
913,ERJ_kLFvO3v3miOCy1I0aw,4.59E-05,274,0.102506547,0.523809524,0.634769124,0.008729964,239,839.8138686,TRUE
914,i5xZH0BOCRWCA3EwJw8tug,0.001885172,1181,0.441825664,0.640699904,0.467248382,0.035873738,507,770.3285351,TRUE
915,3X5XdSXWUmotmNocS5qV5A,0.000550682,971,0.363262252,0.609856263,0.53502288,0.030746776,507,801.2358393,TRUE
916,Rx-1jd5iQaOas3YdpC156Q,0.000696717,927,0.346801347,0.603658537,0.579255407,0.030827215,507,838.6472492,TRUE
917,cb94P8v40VOq85TwJw1CzA,0.002098544,1334,0.499064721,0.665587649,0.424039293,0.038824848,507,736.9782609,TRUE
918,WGy_8cFLvOYIw4EvV2HXAg,0.002461594,1449,0.542087542,0.685208921,0.399131235,0.041287838,507,720.7122153,TRUE
919,QVLo-oLz3-fmDINKHQofvQ,0.000567245,914,0.341937897,0.601891466,0.577021434,0.030186815,507,832.3971554,TRUE
920,XeX67II3LlNJ49-sg4gDig,0.000639317,733,0.274223719,0.578696688,0.57078851,0.02244218,417,798.6234652,TRUE
921,Nq_BMV7kyx9_C3w0Jip6CA,0.000964873,829,0.310138421,0.590718232,0.646273667,0.028724205,507,877.3220748,TRUE
922,Qf69NC-7-ipZw43CBklwjw,0.000379578,796,0.297792742,0.585927225,0.540450681,0.024215089,418,796.8479899,TRUE
923,ZCYO5aOpG7sUrc_9Xrk6Fw,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
924,hyhOOR7_wTcgdYksAS7g3Q,0.000398711,978,0.365881033,0.610692255,0.577365291,0.032485226,507,840.7474438,TRUE
925,V0WbFjEcFNMeQott8j7ZMQ,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
926,KZ-iXefIBDvRTvGuVTy2og,6.39E-05,376,0.140665918,0.535564015,0.907092199,0.011787008,348,829.0478723,TRUE
927,AX9-UsJ0nWYsi1w_qKosKQ,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
928,JSLTL74N927e74yHGz-2JQ,3.88E-07,349,0.130564908,0.531728665,0.996014887,0.010929425,348,827.1919771,FALSE
929,iTzzeQIQIQX7ZMhIcFy5CQ,6.57E-05,565,0.211372989,0.557571965,0.733295676,0.018239354,411,842.359292,TRUE
930,BnlVRB0L2N62VIp4BFmGaw,8.51E-05,595,0.222596334,0.561083123,0.703613162,0.019259039,411,844.7630252,FALSE
931,k6G8rQY2gLek4xtQzeupNA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
932,8n8lT1YP2JaO5ea-T11TFQ,0.000828045,1156,0.432472877,0.636883488,0.461515301,0.034401845,421,763.682526,TRUE
933,QPsNlmETw14k-_RqX-RULw,0.001803735,1415,0.529367752,0.679115854,0.408911391,0.040708318,507,727.8706714,FALSE
934,iO9iWBfoFgRGjlDoa-bcfA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
935,C6nZkmtRpUQ2eXZlJkb1GA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
936,SDNTZcXLxjq003SEdqQbYw,0.000514428,979,0.366255144,0.611111111,0.517992359,0.030405499,421,801.9438202,TRUE
937,Goufn_bfgUHZlzxT1LHW6Q,0.000743247,946,0.353909465,0.606259923,0.494976341,0.028501819,421,779.2040169,TRUE
938,KJa94NUIqB-jGXnKvRP6DA,0.000325569,725,0.271230827,0.576574633,0.546991808,0.021944935,411,794.2951724,TRUE
939,90SzZsJ4rWqBD5dyVrzpeQ,0.000391305,899,0.336326225,0.59986535,0.597845664,0.030245507,507,852.7397108,TRUE
940,YR5W6nMi62b0sc7qvzWuvw,0.000209929,897,0.335578002,0.599461763,0.634744784,0.030954871,507,872.0033445,TRUE
941,RhFRNzCcTd48OA2QFDTdBA,0.000303465,677,0.253273475,0.571031831,0.57275397,0.020242408,411,789.3618907,TRUE
942,fS7cY-v78rHSrore0zOwgA,0.00094185,1143,0.427609428,0.635067712,0.497676407,0.035758452,507,792.3018373,TRUE
943,cpEvyoXL5Z6fbMQ6HZaVTg,2.64E-05,361,0.135054246,0.533213645,0.955971068,0.011335381,348,830.3545706,TRUE
944,oYmOMjtxQyzM8YwrZxF4Qg,0.00034798,898,0.335952114,0.599730761,0.596258749,0.029914794,507,844.9565702,TRUE
945,YjzWPfCEvDqjGKvrmgMBlw,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
946,6SR684hbkq1RvhEIkklqqQ,2.60E-05,403,0.150766929,0.538260169,0.848845105,0.012806258,348,837.8411911,TRUE
947,kXBlsfAxq9ue2QpBhSNOjg,0.00180529,1108,0.414515526,0.629681979,0.391303781,0.029902241,421,704.5135379,TRUE
948,#NAME?,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
949,vSuRccwnSvTQ4KKfHwpiqQ,0.000248265,598,0.223718668,0.560847671,0.595793908,0.018137575,402,799.2926421,TRUE
950,Lg2T_ExJ4KcqnTlxZgkRKQ,0.000126623,614,0.229704452,0.563329821,0.678677514,0.019756409,411,840.3892508,FALSE
951,e6jRIO6dwoVWptN3kT-S8A,0.000544829,899,0.336326225,0.599730761,0.585451293,0.029870746,507,842.3370412,TRUE
952,fMz7ZPiePm6WTCaTzO3qYw,0.000357647,853,0.319117097,0.594,0.557345244,0.026566119,421,806.7127784,TRUE
953,mBhznLO0cYd3DaIIQUAAxA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
954,TDKm6FWZIzdc8tWVIXPKPg,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
955,q9VqWzaRWwrCGQt9b0UxcQ,1.57E-05,358,0.133931912,0.5331073,0.959720201,0.011094239,348,818.4189944,TRUE
956,Sn0yX34LKMo7REt8HhMpDA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
957,6VbM5hHuI0g8oKRSnJOqpw,0.000382554,879,0.328843996,0.597051597,0.607430788,0.029731113,507,856.5255973,TRUE
958,ykj9Np6WWL-Txw84_eLgIw,0.000178215,543,0.203142536,0.554334301,0.648107752,0.016891873,389,820.825046,TRUE
959,gttVz7wDqCJljRTRdFDm2g,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
960,l8PwMaoY6Dzw32n2zMIHcA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
961,aggT9F3D2VcChXjB2ilVyQ,0.000319826,735,0.274971942,0.578070934,0.582653988,0.022949524,414,813.3251701,TRUE
962,I5lHBVlMvcQKNm1ZAgwvBw,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
963,hdPEUZC4FWFHKdjUrY4qrA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
964,Dr_ZFdr-lGBVj1U5SBfy4A,6.57E-05,565,0.211372989,0.557571965,0.733295676,0.018239354,411,842.359292,TRUE
965,GB4bknX4_QxUk1E7CYKS2Q,2.10E-05,380,0.142162364,0.535671343,0.897986391,0.011851896,348,823.5421053,TRUE
966,mMm3Sf4MIabOIRkwtxCSkg,0.000121397,620,0.231949121,0.563686208,0.676064412,0.019798506,411,833.066129,FALSE
967,mJWZVocHYy1nc6-pyh02lw,0.000523578,792,0.296296296,0.585798817,0.531477863,0.023611238,415,785.2083333,TRUE
968,seIaUft5PuqnzE59CtcBxQ,0.000861792,1105,0.413393191,0.629237288,0.479670798,0.03360472,507,771.8733032,TRUE
969,1Up3ZUh37Z8OIan0xQFxLQ,2.83E-05,370,0.13842125,0.534065934,0.920881857,0.011516857,348,823.3027027,TRUE
970,wNisE2bH-ab86Qp7sEFukA,0.000123147,523,0.195660307,0.551930622,0.677215885,0.016342483,381,823.5583174,TRUE
971,ubKZiL0YjTLRQL5dcxvKdg,0.000716029,1092,0.408529742,0.627317531,0.509207871,0.034386586,507,801.5302198,TRUE
972,AQyqlSpv0o9jCPSoP0PpfQ,0.001140491,1163,0.435091657,0.638099785,0.439401631,0.03350049,421,744.6895959,TRUE
973,ZmdRFchD38ooi5bqJGupYQ,8.05E-05,367,0.137298915,0.5346,0.935602507,0.011475278,348,827.0762943,TRUE
974,coeVqKuVIwwPlR0tTIl_Vg,0.000166259,614,0.229704452,0.563211125,0.649292474,0.018790677,398,807.1319218,TRUE
975,HQzx_IsgorqxWuTgLN0G6w,0.000481214,950,0.355405911,0.607223989,0.55870889,0.030870457,507,824.6789474,TRUE
976,UDFzpV0hr2rFw9fVl9npCw,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
977,shGm3HrnEgGQuo7d_W-e_A,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
978,GYm7Fb7T4WR4Ry6Udvt6-A,6.57E-05,565,0.211372989,0.557571965,0.733295676,0.018239354,411,842.359292,FALSE
979,RuRAD1Eny_w1uysqITPAVA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
980,msMM-KjV9g5xfPkWdp_xLw,0.000725763,350,0.13093902,0.531834461,0.988653295,0.010901986,348,822.8342857,FALSE
981,PG6tlo9y_-mtSzZgXMM6Dg,0.000236928,660,0.24691358,0.568481497,0.568979629,0.019794015,411,789.5606061,TRUE
982,IitYJB93bLyYJSjR91V-OQ,0.000924017,785,0.293677516,0.585285746,0.552567269,0.024256354,421,805.9872611,TRUE
983,Ele1fWNoUscBU95wzTpwsQ,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
984,vjPgbOU5wOCxxe1eGYHKwg,0.000321318,726,0.271604938,0.577072539,0.549189703,0.021822435,411,789.637741,TRUE
985,GIm050rEdTKe7-LL5cBavw,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
986,uUz3CHsNFFWycpsfTsR4qg,0.00018269,640,0.239431351,0.566313559,0.651447574,0.020232682,411,823.0078125,TRUE
987,ZzlJBRIHJ8xO-CgZq0s0Iw,6.57E-05,565,0.211372989,0.557571965,0.733295676,0.018239354,411,842.359292,FALSE
988,DKuFuQsYljAejfmiEG9rDw,6.57E-05,565,0.211372989,0.557571965,0.733295676,0.018239354,411,842.359292,FALSE
989,ZC9rJqH0YFnlEFVtuL9-YA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
990,0kw9PdEVcPsgQlhTzDW-tA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
991,ngvasqxMIsg6BW7QgkBGjQ,6.98E-05,464,0.173587729,0.544843049,0.747812244,0.014226627,348,811.5926724,TRUE
992,smyeENLUbQzz8mTwIJmKrQ,0.000304081,930,0.347923681,0.604067797,0.607118303,0.031469649,507,855.5827957,TRUE
993,z88er1Z6pqSHw-bv9ldtKA,1.46E-05,357,0.1335578,0.533000997,0.964372266,0.011079782,348,819.7030812,TRUE
994,UKNAZDpXLkiNB4XcsdlEJQ,0.001502231,1361,0.509165731,0.669924812,0.433519903,0.040266325,507,746.2674504,TRUE
995,obLB1u1MGHjR4awGznGAcg,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
996,9bc_di3jCXrfxq3oNGdGsw,0.000242516,660,0.24691358,0.569086651,0.637412057,0.021332766,411,844.45,TRUE
997,yLKrSpzSg7_6-R08mnYMMQ,0.001636783,1330,0.497568275,0.664925373,0.441934407,0.039605231,507,753.6368421,TRUE
998,XUyxdt8Nt9IvgpMrCTG6Hw,0.000178178,567,0.212121212,0.557455683,0.651454247,0.017111732,387,795.5097002,FALSE
999,hPr5ixQA-87OxrycpokTSw,5.85E-05,370,0.13842125,0.5346,0.923503992,0.011525324,348,823.3594595,TRUE
1000,UO-jg7BYB7gDuRDndKgKBQ,4.32E-05,385,0.144032922,0.535778713,0.877164502,0.011887817,348,815.9896104,TRUE
1001,R_BlGr4GvQDWN01tjfLBvg,0.000338023,846,0.316498316,0.592682927,0.634160057,0.029132098,507,872.2304965,TRUE
1002,xRITncG62u15lVXaSvQoFw,0.00061504,885,0.331088664,0.598254252,0.507792009,0.026684198,421,787.7028249,TRUE
1003,3gxGprHLDbnrkCeDMOLZqg,0.000148481,653,0.2442948,0.568119022,0.648902188,0.020997234,411,837.4624809,FALSE
1004,t2xjqC2y3Wwx1iGiQ-c6sA,0.001049058,1289,0.482229704,0.658050222,0.459318939,0.039067238,507,767.0729247,TRUE
1005,ecZrfgbDJCqkZV8b_J9LpA,0.000110408,530,0.198279087,0.552958213,0.679038414,0.017180988,392,854.4660377,FALSE
1006,Vd_oiSyCflKpPLnLDmlHkg,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
1007,QbS8kEuBXfN6FN_JCuFLuw,0.00383482,1651,0.617658062,0.722432432,0.347096158,0.044004076,507,676.4360993,TRUE
1008,mrACj56F0jSOv-J-Mc__kQ,0.000351527,717,0.268237935,0.575581395,0.550041685,0.021793104,411,796.9986053,TRUE
1009,UjGXDE4A0P1T3JE9gFl3hw,7.17E-05,498,0.18630752,0.549208958,0.727392467,0.016193773,387,852.3614458,FALSE
1010,cKQ3DUe4APR9UN1t1q8Pyw,0.000696738,872,0.326225215,0.596252509,0.490504429,0.025815455,421,774.5516055,TRUE
1011,3R4QeHG8Clt7kq2Fg00T3w,6.57E-05,565,0.211372989,0.557571965,0.733295676,0.018239354,411,842.359292,TRUE
1012,cZ1az_EM_i9RwZ-821sm8Q,6.57E-05,565,0.211372989,0.557571965,0.733295676,0.018239354,411,842.359292,TRUE
1013,LHoyZFH0r5BNER01X4TKqA,0.000507699,1033,0.386457164,0.618463674,0.55831401,0.034006493,507,831.857696,TRUE
1014,iGurr9bNAJ_bQXebDqrvwg,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
1015,Ui8PJp24KGvzryxE0fVdRA,0.000112267,577,0.215862327,0.55862069,0.684515213,0.019040388,409,865.9844021,FALSE
1016,7wzVfsgF47C7fUunqGdahA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
1017,M7FKBITF3NXnGnbrA_t_Jw,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
1018,FTWdBo0ubeZlzsEBovRoJA,6.89E-05,396,0.148148148,0.537394451,0.844495589,0.012126649,348,806.8080808,TRUE
1019,fwHDW-SVvQm0Ukozr3Jkrw,0.000749829,755,0.282454171,0.580960661,0.562278005,0.023288774,418,805.802649,TRUE
1020,4U0lz6WgowkETK3YaIT8sg,0.001386305,1260,0.471380471,0.653225806,0.452901648,0.037892688,507,761.3238095,TRUE
1021,CZSicdXjP5ekbTySTxgNQw,0.000512017,1087,0.406659184,0.626582278,0.53710603,0.035242326,507,819.0349586,FALSE
1022,6hIBbmGVbjYii3TrohNyMQ,0.001189221,1194,0.446689113,0.643011787,0.474616727,0.036616784,507,775.9262982,TRUE
1023,NK1VD0rohDhX9cIdPI57Bg,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
1024,L7AiIMs-LRsPUgpYjqsg9g,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
1025,4kyggAmvnuCV68CmjYm5aw,0.000544791,960,0.359147026,0.608606557,0.55520942,0.031264245,507,827.2145833,TRUE
1026,aX-QFSbXdlA0aPLAZ-92yQ,0.000394727,915,0.342312009,0.602162649,0.542698282,0.02898017,421,819.3038251,TRUE
1027,zw7ZR7WYdp32EQwwcCi8YA,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,FALSE
1028,IbcYxOzaAR69MTY71jm_EQ,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
1029,IO7g05fTkUMHrB3L1TP_EQ,0.000491197,657,0.245791246,0.569207836,0.619561384,0.020450925,411,813.56621,TRUE
1030,Zou7W24BGZQULHEq1vhUUw,0.000581103,1082,0.404788627,0.625995316,0.496869982,0.033147023,421,788.4066543,TRUE
1031,ztvSPHFlG1sutfRYFzjy9w,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
1032,mMLEfpxUH3jXCWVvprJP8w,0.000548669,586,0.21922933,0.558854276,0.601901928,0.017839009,398,801.5153584,TRUE
1033,zLpScZ95edJQ5XkCYRyTNw,0.000128321,490,0.183314628,0.54797048,0.692725679,0.014891747,362,800.2306122,TRUE
1034,UkUmQHgXa0jnOlXh5E0DLA,2.40E-05,364,0.136176581,0.533639449,0.940968123,0.01138123,348,825.6291209,FALSE
1035,HH40RudAzOzZxzKyOi-I9Q,6.98E-05,464,0.173587729,0.544843049,0.747812244,0.014226627,348,811.5926724,TRUE
1036,G5lZ9LrNT48QvukmrxTi4w,0,348,0.130190797,0.531622912,1,0.010901482,348,827.5316092,TRUE
1037,xDTzIvkVHdNreg72lV43Qw,0.000121397,620,0.231949121,0.563686208,0.676064412,0.019798506,411,833.066129,FALSE
1038,syNfQRg3DqBkRczqcPtjoA,0.000176643,772,0.288814067,0.582988004,0.696380449,0.027462901,507,899.6204663,TRUE
