,attributes.Ages Allowed,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.touristy,attributes.Attire,attributes.By Appointment Only,attributes.Delivery,attributes.Dietary Restrictions.vegan,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Good For Dancing,attributes.Good For.breakfast,attributes.Good For.dessert,attributes.Good For.latenight,attributes.Good for Kids,attributes.Hair Types Specialized In.kids,attributes.Hair Types Specialized In.perms,attributes.Has TV,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.Outdoor Seating,attributes.Parking.garage,attributes.Parking.street,attributes.Parking.valet,attributes.Waiter Service,attributes.Wi-Fi,stars,lat_zscore,business_id
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6695972465879722,XJnW39FUsenGuMZ1_cIxgA
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3.5,0.6519914662067634,94Umbe8C2tfnn-pUuDC_EQ
1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6134957331033711,zXOqwWlxIAuD1ccA6sungQ
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7615496119651686,tXNoVCVi1O55GXhEp06iww
1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.6077225491361915,zIU44Cn02m-VqjxczewYjg
1095,0,1,1,1,1,0,2,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,1,0,4.5,0.772527578722022,0YVzWax3LlWYECacU-wUqQ
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.64709419880469,8-z1aSMMQaiXIjAIkqwqbw
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3.5,0.7230865867800784,SELaTs8dbe8Pi_eLOAP7DA
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4.0,0.3813245220183911,Gb74AYaYVyGQhkLgf9OQ8w
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.682909369331884,1k52Gqlai23jA-WOBPl88Q
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.8723618090452423,9BP4jY0Wy8aUGV12QMRdtg
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6525579078826153,eogNrXO-mwO1hdZOui14Nw
1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,0.6817140435907278,USey1f7se6cvxq1QW9oKgQ
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,3,2.5,0.5410365436650842,fSo-r0_MEhuLJ6bRCfH1uA
1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7214638280158414,ZT939SqF9I4-eVcsRD97Mw
1105,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1,1,0,0,2.5,0.43871056465759883,HZ-krNNTDn32p-o2tCBYBg
1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7237050637804564,_affbOYiMuER--k0hMZ6Mw
1107,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6236589753501393,DNvflRJEG22HTCDyWgQU0Q
1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.0,0.6215188367874771,X4gWHX9_RhAJUlcKczvVFw
1109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.7027184740269424,9S_M0GTg2m7cdHkxSzc8og
1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.5876535042074362,UnuHfMm1o3E3P4tpVNJ8fg
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.6460624126549918,R2bLIgvH9EDd8v72z9xvHg
1112,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.669511759983356,LgmK4sYcSoEzMo-HOMUVRg
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7200105557372607,PyadZpowYOw5Wh2Pd5R5GQ
1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.6929440099908075,9fwy6Dh0Ej9QTIEjd-7oZA
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7637068478486906,0JqnPXxys83sq_KE_qfNKg
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.8183253545835607,lQ6LbV_NXe4BHRlVt3Ua3Q
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.9211181647884684,8VNoCZ35XC35ZKRu2aMz0g
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3.0,0.6976881448663492,popM2fEqpkPXx0EBF4Rxnw
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6018695548749895,KzLldpSPUxM9KD0azzaMGg
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7336690850703124,tiwYVUcRudBRiYhObJ_ikg
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7336690850703124,ZzlJBRIHJ8xO-CgZq0s0Iw
1122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.7253605304629956,KhI3QcpgnGJWKvTWjiTWCg
1123,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.5319407689334156,X2Uq8FBh1Pa_yy8Oo5YPSw
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.7120030626505441,szEt7ZpJj6ZBLu2U3161lA
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7192798311082156,fXc_YYAzrAY6-w6b2OHN3g
1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.6171790907198526,sjxADOfLi7lF2IOGSbK7LA
1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.7015484225863141,WoE-z67szEjORs7axlf8-Q
1128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,1,1,1,0,0,3.0,0.6656975706937187,frUsEvSlKfR1BZ83q-NS0g
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7206230858434403,Ff3LKEeXdiBYgdLtwiP31g
1130,0,1,1,1,1,0,2,0,0,1,0,1,1,2,2,0,0,1,0,0,0,0,1,1,1,1,2,0,4.0,0.6396494305848853,gdMNL71BBExuxjXVPrOePA
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7642279444560028,Xx2fw-uGcEyu1KD2pXPveA
1132,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,2,1,2,1,0,0,3.5,0.6237749397876936,Pfgte-eEN0hvzpL9sVBUJA
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.6527898367577768,-CttW3utE_Wo-ZcnyejjHw
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.8962504831851369,HkFt_6TGc5JLl5CUwo7gkg
1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,3.5,0.6493860954179326,XGFlNcsZ6dndLqGXUH4sxg
1136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.6387990247093459,tnrG6ENONyZb6wS8PNs_gg
1137,0,0,0,0,1,0,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,0,3.0,0.6111519134132273,pOXf6XJLl2UhLRFd9_toEQ
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.5869495406024422,KNHtbTzJhs6XRvKoYV817w
1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7831546787190604,F7iJ8Nomakm2yZ2kMsh51g
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.7144531830751568,7Y849sC_LLngOfQjzEAzag
1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7206357229936777,l15cnTwAu_kjspKdebvDMA
1142,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,3.0,0.7253645557669808,cZ1az_EM_i9RwZ-821sm8Q
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.7168230204275637,Z5I3ulmcB_NIfdtgUP0NIg
1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.6560115667092992,iZFBEWy5goKIspxXLVmcpg
1145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6614098599506201,-q-Rs2DXcjy_80GE7F8CfQ
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4.0,0.7382667776753615,OrfxjpJXpK6WE9SaW3EU8Q
1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6988485326038392,rKcJ1s9OirlgyIcWloZQSg
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6697801135857069,x4a0gG1Icqui7vk4biQ_qg
1149,0,0,0,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,1,1,3.0,0.6702528916773274,Z0kiz-1UHQyA6UR0eMzG7w
1150,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,2,1,1,1,0,0,4.0,0.6116001605661608,kMXFP97-copDbFE5jimhiw
1151,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,2,1,1,1,1,1,0,0,4.0,0.6898263506883372,YR5W6nMi62b0sc7qvzWuvw
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6317311409116722,_QytfyobG1DP1cvt56lyLQ
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0.665409146323356,SN1L-KXqso9NzjEaw2LKHg
1154,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.7519788290565153,671qI4bq7nH699jZCqxXUQ
1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.7208081829264862,CPeFI8UMoYdGNUKgXHtLHA
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6163457821652786,cN6p9UgyUpHNDfZBdruGtQ
1157,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7443080788558003,lhAA4Bh8VfsUgTE5luPu4Q
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.608279563497944,RIyRqmEfBbbvPx21LloFwg
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7029124914513386,Wyj54EAaGSB6njHnSx_avA
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.5,0.6842214028723297,FV_kLA1F-0CFU5T0ZC2Pzw
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.6619688680086977,V4UKyYqFRBb9l0fzOoFwwA
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.6361913115875263,WYenD29fSs98MOkyayr_3Q
1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3.0,0.7682911599417143,K4KP9aBMHO8EedN-MXsCFg
1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.5240448217418413,hdPEUZC4FWFHKdjUrY4qrA
1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.5250735928161773,o5ppEIMC1nbf-xpkAqdmNQ
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6213850316672221,x-rn21MhRq_ISjz-buBWXA
1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,3.5,0.7117584966251451,PNUbbDgBxro9CfIMRjCJsw
1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3.5,0.709916446135984,7AdnaGsWjWhg2c-U0GsG-Q
1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.8544296928429054,HpurSgjX4t8rrhFmaRfG8A
1170,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3.5,0.584109898605461,eQNn1dJiXxldNLGRivzcBw
1171,0,0,1,1,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,2,4.5,0.6207933156908952,dMfNQ8ZmkhBDFC2pl-DLvw
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.6571801314263515,lloO1Q5bPDtl2PtSawRJmw
1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.66862121257174,z88er1Z6pqSHw-bv9ldtKA
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.6898055365585374,ddGbmjwwUyjhmA1T2AslDA
1175,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1,1,1,2,4.0,0.7368566203800093,2_zxQRUOfXmDQDFQrEoBGw
1176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.36416996223721504,aFnvKdLq7NVA-rx5bNq21Q
1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.64398917665251,hik-fWYPg5hX9N7TXRuBBw
1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.527847818976554,MkdPTHBBCjLKlidvceynGQ
1179,0,1,1,1,1,0,2,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,2,1,2,1,4.0,0.6248862656477568,Pm6IHRv0FJh_nFBoWlWOHA
1180,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,2,4.5,0.6107519847759325,r8HJrW4cIZtf1iNyO413Ww
1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5898687223097883,k6G8rQY2gLek4xtQzeupNA
1182,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,2,4.0,0.6203337924831358,wvEupBt3yFFLIPDFw-MSNA
1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.5656143141744243,NpVOXpj4b4HsqgzIWrZWRg
1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6474785168445952,X9SajoAklDnFKVlkM6ZjtA
1185,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6585798816568301,quhGbXatie8tcP5BbEFYYQ
1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.7841827480598186,GGBA_vei4Yf5DgFypdSzgw
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6892361214355862,za5Nqu9_LSNaeLeHKk-1hg
1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7248372037703195,MAcnYUqzubfFr2OevAatvA
1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6804258273616548,OhJrHBMlTgMIFXB8v78HhQ
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7083040944366733,Myq0bRs7_jAmTk2fr1PVsA
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.5249293806309431,5HZ7Hn7vxrLSsEwFPAc6GA
1192,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,4.0,0.6486849930124129,N_q5-OPVeA2cleiLk-3KRQ
1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4.0,0.7160457449972052,gWMOGNo5r-KUJapfuuCYzA
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.8776552882757233,q2JiBBvJBsydWxNbtAYHyw
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7162290743659256,ivHoF8VhdC2kxsdLIbPxNg
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6278827569801567,zfre2j6QT4_axFXi5sIIHg
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.5,0.7058591775445238,nva6UyHdP7vKk3Uswm02IQ
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7228212066248267,SvpcUHFkuFysNAaQi7bEdg
1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7123635931134975,OYP9odNIytfGqdol4rupJg
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.9211181647884684,vrNg1U00y2vNjS1WItsceg
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7487340548898291,C6nZkmtRpUQ2eXZlJkb1GA
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.6367384258571016,_rYjpti7ONWUrqPInonNGA
1203,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,4.0,0.6157963121822279,aJxxX8_jS_MokUr8uAk6GA
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.5291895869882027,rIyM8-wjYNjH4dvUWUCPhQ
1205,0,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,2,1,1,1,2,2,2,1,1,2,1,3.5,0.632884864410827,gJVF8SQ7ykkO9gwSSinIhw
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.7214950492105676,lkgbVxhyOzMm1QIPLJipPA
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6003434331420302,4h-qrh3HdXc_lRYaEGoP3g
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.6656195177068769,PmwANMdPudxk82DzicgHNg
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6792438523981033,3Fd6CaUA8Z355BA9eDLaRg
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3.5,0.638367874877325,HjkuUuzet3pA4cS7VtSf2A
1211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.7249799292319776,DqdT-rmSaDEEEyH0Uu-M_g
1212,0,1,1,1,1,0,2,0,0,1,0,1,1,2,2,0,0,2,0,0,0,0,1,1,1,1,1,2,3.5,0.6650396955189994,n0aCzyrw7AKECzmmXvAf7w
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.6499756623353493,hqOExy7kuZDWhwsgX1qJbA
1214,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,3.5,0.6701183431952844,MhoFBlAVz1dI4dO0iggwug
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.5932889298563819,mMm3Sf4MIabOIRkwtxCSkg
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,4.5,0.5955509797508496,HASFSgwa7l6QOfe8obSRQw
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.6421538164193881,I5lHBVlMvcQKNm1ZAgwvBw
1218,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.5279087486247791,QmoxdKi2sIXxkNSt4i-eVg
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.736253010615233,MfY0n7c4_rlSO6Tb9WK0pA
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6579428206119636,KJBmMzFGOZpO8dh9J_6UQQ
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.7056031050221546,NwsMPCxso8Xlyn5vHQZ5Aw
1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.7158856412238849,L43vqdXdG65Kw8Ew9lMuYQ
1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7189349112425989,eb9LxvL8WY5EN0fOj_uvRA
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.5869495406024422,0t-5Q9mVoYw105gBlEGlHQ
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.7129278047039854,dM_DidtAb2sprY4k7xbqaQ
1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.7256192203621553,WeMD_EtElg1GxSugHdpe2Q
1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3.5,0.7122528322084064,pWVmflWPVF_sBcUgkmCnJg
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.6878006898397591,GTw2H-Z3otC1d3Sqkl4__g
1229,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,1,2,4.5,0.7000892034135351,UU6_J0qlegp2yQg1JmeKKg
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.5,0.6521408819244079,tee_pWMoSS7BhUFbXexVnQ
1231,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,1,0,0,4.0,0.508369510273246,2aBTRy6MxW-TvIDphn-AEQ
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.7101825696530237,2Pp8pggDQsNwXZoVDxsdsg
1233,0,0,0,0,0,0,2,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,0,2,4.0,0.7278931640450725,rx66e_mvQG1O17HciXVK5w
